size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2	#00C094	0.70539765942202	0.431716513330078	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
3.39427400463467	#A58AFF	0.789206852378574	0.112663107094645	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.599333434657055	0.597590917622663	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.447239290444449	0.65367741600564	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.747519378161843	0.141539199914507	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.27683991532123	#53B400	0.290802701000934	0.643100700960569	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.245315587207156	0.696240418830468	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#F8766D	0.328147729986756	0.731009692645169	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.476550795753089	0.649243183992925	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#C49A00	0.558080204963415	0.575494624177745	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.393175847319626	0.565695837906247	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.423681525066765	0.632195636887474	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
5.41525987298185	#A58AFF	0.683251188744382	0.371725929802551	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.39427400463467	#C49A00	0.232831057168291	0.713634556576609	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.636244219119786	0.186379364054058	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.20384523525197	0.706554530659838	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.722984562607204	0.434382829048385	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#FB61D7	0.691610395813883	0.270104185830653	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.635267168942832	0.181910548983993	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.657522200751243	0.598870110711009	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#53B400	0.680211477082745	0.292159815680665	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
6.18282201390401	#53B400	0.627450767527195	0.476645985364982	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
