x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.518781075623684	0.716341535889823	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.800822893371257	0.253162668098835	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.37710879996526	0.729425712609549	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.214484226067699	0.722827189260494	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.735469092646069	0.259091952283134	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.296665002062661	0.721583719330291	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.122641509433962	0.764532456256329	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.162157761035239	0.798465656154798	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.208730486136744	0.762670291629802	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.281792127146796	0.640497850853002	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.169539917927785	0.737589594345679	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.158358121458193	0.762020054144907	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.594122500379964	0.504940246747454	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.122641509433962	0.778563296666805	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.719619167553249	0.367874289294419	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.170408406973967	0.739879676802707	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.45082180775995	0.7329429235521	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.660453351282107	0.373093290685456	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.714299672145385	0.347386678066662	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.377325922226806	0.744047505263751	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.524209132162321	0.472962699740434	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.357242113033849	0.619746496308752	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.275169898169659	0.695275133493452	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.647968821243242	0.378330533689162	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.591625594372191	0.593108041309501	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.182350131358968	0.725477543567717	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.532568339231821	0.734583148557831	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.135668845126691	0.812333082118458	Canada	Canada	North America	Canada	Canada	3
0.685856655882928	0.347452423878986	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.599767679180146	0.401237058763418	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.599441995787828	0.513433617612398	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
