size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2	#00C094	0.511398918731137	0.722036719378213	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#A58AFF	0.803211238248257	0.257984154347149	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.372874915865124	0.73505172998324	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.218283865644745	0.717328863175478	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.735686214907614	0.26105064544336	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.66983145535444	#53B400	0.292322556831752	0.724656290964059	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.11938467551078	0.773242826305303	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#F8766D	0.153038626050329	0.802227988767576	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.207536313698243	0.764863085485936	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.27679831513125	0.643891550876447	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.167477256443103	0.74313542463035	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.154992726404238	0.766277570534902	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
6.69382573174591	#A58AFF	0.57414725231778	0.509206123876588	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.126006904487917	0.786912634798393	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.717882189460885	0.372032616915531	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.16932279566624	0.741646833029922	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.439205766767267	0.737532969339688	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.657956445274334	0.37646228852508	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.712562694053021	0.351724381545675	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.370486570988123	0.748730279249067	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#53B400	0.516609853008229	0.48435116654923	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
7.69209978830308	#53B400	0.342694921510302	0.625721384524721	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.270176086154113	0.699419019837869	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.642432203573832	0.387363172228604	Bhutan	Bhutan	South Asia	3	#A58AFF
2	#FB61D7	0.575449985887053	0.6005711410923	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.182350131358968	0.727396333200233	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.514547191523547	0.738615305024656	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.54558441227157	#00B6EB	0.132412011203509	0.816714869494753	Canada	Canada	North America	3	#00B6EB
4.66983145535444	#FB61D7	0.691718956944655	0.348901111951704	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.599441995787828	0.402974192336448	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.589888616279827	0.515769304101098	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.118299064203053	0.821248670309948	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.725915713138068	0.452466727773535	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#53B400	0.24151594763011	0.74141349240121	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#FB61D7	0.641020908873787	0.447245066147317	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
17.8154354982719	#F8766D	0.238259113706928	0.688039293801808	China	China	East Asia & Pacific (all income levels)	3	#F8766D
4.66983145535444	#53B400	0.335964131402393	0.676182245567601	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#53B400	0.33227305295612	0.785554394721821	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#53B400	0.152170137004147	0.78367474854982	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.602373146318692	0.595598781505879	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.219586599214017	0.80391343777138	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.167151573050785	0.731328920864579	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.33497404836523	#C49A00	0.093330004125323	0.779310822752597	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.665664285559198	0.402073512710964	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#C49A00	0.105271728510324	0.789363851500656	Denmark	Denmark	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.385142323642443	0.634940999594011	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#00C094	0.62213127211933	0.606858796958804	Algeria	Algeria	Middle East & North Africa (all income levels)	3	#00C094
3.39427400463467	#53B400	0.440182816944221	0.647436884305194	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#C49A00	0.188863799205332	0.7070295726564	Estonia	Estonia	Europe & Central Asia (all income levels)	3	#C49A00
5.41525987298185	#00C094	0.509444818377228	0.538116039686604	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#FB61D7	0.654156805697288	0.320621291845927	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.01197609552267	#C49A00	0.1400112903576	0.816369038921256	Spain	Spain	Europe & Central Asia (all income levels)	3	#C49A00
5.11769145362398	#FB61D7	0.711477082745294	0.314569256809717	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.137840067742146	0.788691192033523	Finland	Finland	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.354202401372213	0.626659687476331	Fiji	Fiji	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.57772976963328	0.648779162970682	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	3	#F8766D
5.68890227574546	#C49A00	0.155209848665784	0.796185454571297	France	France	Europe & Central Asia (all income levels)	3	#C49A00
2	#FB61D7	0.517152658662093	0.53487169286688	Gabon	Gabon	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.68890227574546	#C49A00	0.145439346896237	0.79272714883632	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.413911023297219	0.652007548379323	Grenada	Grenada	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.20026271793647	0.712044876039311	Georgia	Georgia	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#FB61D7	0.62886206222724	0.472802325562394	Ghana	Ghana	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#FB61D7	0.632010335019649	0.41882577371135	Gambia, The	Gambia, The	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.706917515252839	0.263188714461491	Guinea	Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#FB61D7	0.585763293310463	0.317677551601627	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.151193086827192	0.804202263305291	Greece	Greece	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#53B400	0.603241635364874	0.549054926749854	Guatemala	Guatemala	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.287220183685433	0.72662296482983	Guam	Guam	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.681731332913564	0.275055643569225	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#53B400	0.284614716546888	0.567721797013186	Guyana	Guyana	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#F8766D	0.12253294830319	0.812222872375255	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#53B400	0.583157826171917	0.602947491175905	Honduras	Honduras	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.156295459973511	0.721683668166369	Croatia	Croatia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.61616040992683	0.446105725422762	Haiti	Haiti	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#C49A00	0.141096901665328	0.703100025260834	Hungary	Hungary	Europe & Central Asia (all income levels)	3	#C49A00
8.18320305343436	#F8766D	0.375263260742124	0.555151425716943	Indonesia	Indonesia	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.23435091299911	0.771794138232586	Ireland	Ireland	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#00C094	0.28787155047007	0.79318318915302	Israel	Israel	Middle East & North Africa (all income levels)	3	#00C094
15.5658394506201	#A58AFF	0.426938358989947	0.511555111541191	India	India	South Asia	3	#A58AFF
3.9718012070186	#00C094	0.636027096858241	0.511395497430345	Iraq	Iraq	Middle East & North Africa (all income levels)	3	#00C094
5.31903600462544	#00C094	0.645580476366242	0.414931569440327	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa (all income levels)	3	#00C094
2	#C49A00	0.179093297435786	0.836332203784809	Iceland	Iceland	Europe & Central Asia (all income levels)	3	#C49A00
5.68890227574546	#C49A00	0.112002518618234	0.802254591119384	Italy	Italy	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.108962806956597	0.783822201585554	Channel Islands	Channel Islands	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.321742623271164	0.734523103249467	Jamaica	Jamaica	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#00C094	0.705723342814339	0.697296532197225	Jordan	Jordan	Middle East & North Africa (all income levels)	3	#00C094
7.4	#F8766D	0.149781792127147	0.833041112832621	Japan	Japan	East Asia & Pacific (all income levels)	3	#F8766D
4.12978872191586	#FB61D7	0.718533556245522	0.551719722333772	Kenya	Kenya	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.398061098204399	0.632107849126511	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#F8766D	0.691718956944655	0.417115622523725	Cambodia	Cambodia	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.687810756236837	0.462914231395541	Comoros	Comoros	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.12978872191586	#F8766D	0.25497752784593	0.705178429004194	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific (all income levels)	3	#F8766D
5.11769145362398	#F8766D	0.166065961743057	0.685341055261331	Korea, Rep.	Korea, Rep.	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.476539939640011	0.665267680654577	Kosovo	Kosovo	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#00C094	0.449953318713768	0.742294030246038	Kuwait	Kuwait	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#C49A00	0.287654428208524	0.695476551299995	Kazakhstan	Kazakhstan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#F8766D	0.64471198732006	0.413394333539451	Lao PDR	Lao PDR	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#00C094	0.355939379464576	0.676068235488427	Lebanon	Lebanon	Middle East & North Africa (all income levels)	3	#00C094
2	#53B400	0.389050524350262	0.723429922545733	St. Lucia	St. Lucia	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#A58AFF	0.280055149054433	0.707681710309282	Sri Lanka	Sri Lanka	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.703986364721975	0.304129353859657	Liberia	Liberia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.537019345593504	0.496534663643475	Lesotho	Lesotho	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.180178908743513	0.723264607930929	Lithuania	Lithuania	Europe & Central Asia (all income levels)	3	#C49A00
