x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.503148272792409	0.727536565597618	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.805491021994485	0.262844023988785	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.367555420457259	0.740054872291041	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.222626310875654	0.710556664472481	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.735794776038387	0.262996037427684	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.28906572290857	0.727417235048083	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.111785396356688	0.776632725992774	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.162049199904466	0.805990321380352	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.206450702390516	0.766549294556935	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.269199035977159	0.647037088960887	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.165306033827648	0.746248279825426	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.151953014742602	0.770430957719248	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.553303515209414	0.514979214252415	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.115042230279871	0.788710193713385	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.715602405714658	0.375201337049404	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.16498035043533	0.737413258756554	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.427155481251493	0.741677995784896	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.657087956228152	0.377990023586026	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.710174349176021	0.356135811542555	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.365167075580259	0.753319564969461	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.509879062900319	0.495304114855578	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.327713485463665	0.631635847398725	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.263445296046204	0.703061261833913	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.636352780250559	0.396357427374724	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.557645960440324	0.607653067177057	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.180178908743513	0.73374593454309	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.498154460776863	0.742333173706555	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.134583233818963	0.816494450008349	Canada	Canada	North America	Canada	Canada	3
0.697581258006383	0.350225529038121	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.598573506741646	0.40341465127566	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
