x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.169214234535467	0.809457747921663	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.696169963306338	0.358334685936245	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.136971578695964	0.816591358575647	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.140879779403782	0.767114024482448	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.61181796469592	0.391180989746579	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.199611351151834	0.795117180129426	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.106357339818052	0.871470110186562	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.157706754673557	0.890319776610172	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.143810929934646	0.786433792465857	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.167151573050785	0.708328527491801	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.0829081355711401	0.79360464641237	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.11699633063378	0.811900223851191	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.225666022537291	0.676365801795074	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.148696180819419	0.864439488637432	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.604435807803374	0.452739211862764	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.103100505894869	0.758980165400502	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.237282063529974	0.788516756612386	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.483064463599453	0.37765217371807	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.558731571748051	0.470638794293249	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.143745793256183	0.854133737547202	Bermuda	Bermuda	North America	Bermuda	Bermuda	3
0.186475454328332	0.833278633830903	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.347797294656621	0.640842541325708	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.170625529235512	0.746495301663639	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.155426970927329	0.780478285963349	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.255628894630566	0.645706591336915	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.274952775908114	0.426662446520247	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.0930043207330047	0.709005747362102	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.283746227500706	0.793489876266002	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.125485811060208	0.884125228974993	Canada	Canada	North America	Canada	Canada	3
0.635158607812059	0.362536337387443	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.49565755476909	0.32667978745329	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.464174826844996	0.490812877803276	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
0.109614173741234	0.897312394799575	Switzerland	Switzerland	Europe & Central Asia (all income levels)	Switzerland	Switzerland	3
0.471882667129861	0.439658075411814	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	Cote d'Ivoire	3
0.161723516512148	0.849409159866188	Chile	Chile	Latin America & Caribbean (all income levels)	Chile	Chile	3
0.469602883383633	0.399813452908117	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	Cameroon	3
0.133063377988145	0.755513878959984	China	China	East Asia & Pacific (all income levels)	China	China	3
0.221974944091018	0.757524256689437	Colombia	Colombia	Latin America & Caribbean (all income levels)	Colombia	Colombia	3
0.171168334889376	0.853759784487508	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	Costa Rica	3
0.121013092472371	0.842823557659439	Cuba	Cuba	Latin America & Caribbean (all income levels)	Cuba	Cuba	3
