x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.203085307336561	0.800250293927485	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.745131033284843	0.345765834774388	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.164003300258375	0.804630941202988	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.138274312265237	0.753779025588537	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.662516012766789	0.366036066784519	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.207427752567471	0.785968631342822	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.103100505894869	0.852772457201852	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.143051002019237	0.87781667126064	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.149238986473283	0.780074310249472	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.159552293896693	0.68702726433233	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.0914844649021864	0.790496351620462	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.116562086110689	0.807174886102981	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.257474433853703	0.657664728507989	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.133497622511236	0.844943765098497	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.61735458236533	0.428969250455555	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.0868163362789587	0.750467412822098	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.238693358230019	0.783023750997731	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.532242655839503	0.360242834628039	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.579032503202553	0.458092745147228	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.197548689667152	0.825490985356052	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.376565994311397	0.625218980109155	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.192446316520833	0.733799899313899	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.157489632412011	0.760927457552812	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.30057320277048	0.620608412507317	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.295145146231843	0.39617007081128	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.0846451136635039	0.69574257481807	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.311646438109299	0.7808168958985	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.11938467551078	0.871584120265737	Canada	Canada	North America	Canada	Canada	3
0.674566298282563	0.352758832997389	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.523883448770002	0.308055100919251	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.477310723668498	0.477229336936762	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
0.104186117202597	0.882453081147093	Switzerland	Switzerland	Europe & Central Asia (all income levels)	Switzerland	Switzerland	3
0.495766115899863	0.418069506852823	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	Cote d'Ivoire	3
0.168779990012376	0.840610622022651	Chile	Chile	Latin America & Caribbean (all income levels)	Chile	Chile	3
