x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.493160648761317	0.732825873204147	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.807770805740713	0.267741136922951	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.360064702433941	0.743790982585608	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.226751633845018	0.703183632652228	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.735577653776842	0.264713409253659	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.286894500293115	0.730022365357232	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.112871007664416	0.784077584162906	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.156078337711966	0.80975265399313	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.205147968821243	0.767817466670958	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.268113424669431	0.648806525389685	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.162266322166012	0.744002281265678	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.149347547604056	0.774425490859945	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.531699850185639	0.522315002780136	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.120470286818508	0.792005085001545	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.712779816314567	0.377489519338446	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.16932279566624	0.745245751195881	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.414562390081855	0.745385603559669	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.657305078489698	0.376843082189524	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.706917515252839	0.360900672784878	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.360933191480122	0.757830943802419	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.504125322969364	0.505796462442059	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.312406366024708	0.637512306913006	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.256063139153657	0.70587427052076	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.629079184488786	0.40549343505262	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.538756323685867	0.614260331298849	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.180178908743513	0.742422101568312	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.483715830384089	0.745758036484974	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.135126039472827	0.818622638152949	Canada	Canada	North America	Canada	Canada	3
0.703117875675793	0.351620252340028	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.59672796751851	0.402589218302433	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.570347612740734	0.517306159968379	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
0.118299064203053	0.825774870453198	Switzerland	Switzerland	Europe & Central Asia (all income levels)	Switzerland	Switzerland	3
0.695192913129383	0.455638488176186	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	Cote d'Ivoire	3
0.241624508760883	0.753787766361273	Chile	Chile	Latin America & Caribbean (all income levels)	Chile	Chile	3
0.628536378834922	0.45423654423593	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	Cameroon	3
0.238693358230019	0.695833402847813	China	China	East Asia & Pacific (all income levels)	China	China	3
0.316640250124845	0.683682208609335	Colombia	Colombia	Latin America & Caribbean (all income levels)	Colombia	Colombia	3
0.325325140586664	0.794405757235375	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	Costa Rica	3
0.152604381527238	0.786078461052428	Cuba	Cuba	Latin America & Caribbean (all income levels)	Cuba	Cuba	3
0.581203725818008	0.611909443466259	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	Cape Verde	3
0.219912282606336	0.809366159824726	Cyprus	Cyprus	Europe & Central Asia (all income levels)	Cyprus	Cyprus	3
0.163894739127603	0.733818140926567	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	Czech Republic	3
0.108528562433506	0.787667381522531	Germany	Germany	Europe & Central Asia (all income levels)	Germany	Germany	3
0.656870833966607	0.411761709205664	Djibouti	Djibouti	Middle East & North Africa (all income levels)	Djibouti	Djibouti	3
0.113956618972143	0.789637475690677	Denmark	Denmark	Europe & Central Asia (all income levels)	Denmark	Denmark	3
0.363972903141759	0.650274215142265	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	Dominican Republic	3
0.57056473500228	0.633951392106771	Algeria	Algeria	Middle East & North Africa (all income levels)	Algeria	Algeria	3
0.409351455804764	0.666389159800062	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	Ecuador	Ecuador	3
0.188863799205332	0.719608684725382	Estonia	Estonia	Europe & Central Asia (all income levels)	Estonia	Estonia	3
0.490338059361226	0.555780381320391	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	Egypt, Arab Rep.	Egypt, Arab Rep.	3
0.646557526543196	0.335752709554041	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	Eritrea	Eritrea	3
0.126983954664872	0.819720935249003	Spain	Spain	Europe & Central Asia (all income levels)	Spain	Spain	3
0.717556506068567	0.328185100531997	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	Ethiopia	Ethiopia	3
0.126983954664872	0.789329648476904	Finland	Finland	Europe & Central Asia (all income levels)	Finland	Finland	3
0.34063226002562	0.634602009625263	Fiji	Fiji	East Asia & Pacific (all income levels)	Fiji	Fiji	3
0.544510063616823	0.651988926733058	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
0.154124237358056	0.805534281063652	France	France	Europe & Central Asia (all income levels)	France	France	3
0.516175608485138	0.557442268241167	Gabon	Gabon	Sub-Saharan Africa (all income levels)	Gabon	Gabon	3
0.146524958203965	0.795083357139271	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	United Kingdom	3
0.409242894673991	0.664011669615664	Grenada	Grenada	Latin America & Caribbean (all income levels)	Grenada	Grenada	3
0.199611351151834	0.716416782542078	Georgia	Georgia	Europe & Central Asia (all income levels)	Georgia	Georgia	3
0.608452569641965	0.483320135399891	Ghana	Ghana	Sub-Saharan Africa (all income levels)	Ghana	Ghana	3
0.625713789434831	0.438013670036513	Gambia, The	Gambia, The	Sub-Saharan Africa (all income levels)	Gambia, The	Gambia, The	3
0.703226436806566	0.278271867902754	Guinea	Guinea	Sub-Saharan Africa (all income levels)	Guinea	Guinea	3
0.590105738541372	0.33042919892376	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa (all income levels)	Equatorial Guinea	Equatorial Guinea	3
0.128612371626463	0.812016134098351	Greece	Greece	Europe & Central Asia (all income levels)	Greece	Greece	3
0.586957465748963	0.5650387598166	Guatemala	Guatemala	Latin America & Caribbean (all income levels)	Guatemala	Guatemala	3
0.288957161777797	0.735036908672949	Guam	Guam	East Asia & Pacific (all income levels)	Guam	Guam	3
0.685313850229064	0.283311873469485	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa (all income levels)	Guinea-Bissau	Guinea-Bissau	3
0.261165512299976	0.571794997108515	Guyana	Guyana	Latin America & Caribbean (all income levels)	Guyana	Guyana	3
0.101689211194824	0.822445776141285	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific (all income levels)	Hong Kong SAR, China	Hong Kong SAR, China	3
0.556234665740278	0.626167543967893	Honduras	Honduras	Latin America & Caribbean (all income levels)	Honduras	Honduras	3
0.14435373558851	0.740388921823023	Croatia	Croatia	Europe & Central Asia (all income levels)	Croatia	Croatia	3
0.596076600733873	0.458844451602589	Haiti	Haiti	Latin America & Caribbean (all income levels)	Haiti	Haiti	3
0.151953014742602	0.705399228524196	Hungary	Hungary	Europe & Central Asia (all income levels)	Hungary	Hungary	3
0.344757582994984	0.569183406228211	Indonesia	Indonesia	East Asia & Pacific (all income levels)	Indonesia	Indonesia	3
0.219260915821699	0.778248248814685	Ireland	Ireland	Europe & Central Asia (all income levels)	Ireland	Ireland	3
0.282660616192978	0.795501394096247	Israel	Israel	Middle East & North Africa (all income levels)	Israel	Israel	3
0.410979872766355	0.520665656968069	India	India	South Asia	India	India	3
0.62647371735024	0.561844577431712	Iraq	Iraq	Middle East & North Africa (all income levels)	Iraq	Iraq	3
0.606498469288056	0.458701558970023	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa (all income levels)	Iran, Islamic Rep.	Iran, Islamic Rep.	3
0.162809127819875	0.842785174266117	Iceland	Iceland	Europe & Central Asia (all income levels)	Iceland	Iceland	3
0.0987580606639599	0.808817771343894	Italy	Italy	Europe & Central Asia (all income levels)	Italy	Italy	3
0.109722734872006	0.789761746676978	Channel Islands	Channel Islands	Europe & Central Asia (all income levels)	Channel Islands	Channel Islands	3
0.303287231039798	0.734270000873697	Jamaica	Jamaica	Latin America & Caribbean (all income levels)	Jamaica	Jamaica	3
0.67804025446729	0.707717053433826	Jordan	Jordan	Middle East & North Africa (all income levels)	Jordan	Jordan	3
0.1400112903576	0.843936676065785	Japan	Japan	East Asia & Pacific (all income levels)	Japan	Japan	3
0.688136439629155	0.5567050030625	Kenya	Kenya	Sub-Saharan Africa (all income levels)	Kenya	Kenya	3
0.395455631065853	0.644337330286022	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	Kyrgyz Republic	Kyrgyz Republic	3
0.661430401459062	0.462290596262453	Cambodia	Cambodia	East Asia & Pacific (all income levels)	Cambodia	Cambodia	3
0.643952059404651	0.47514675282383	Comoros	Comoros	Sub-Saharan Africa (all income levels)	Comoros	Comoros	3
0.23912760275311	0.715431735458005	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific (all income levels)	Korea, Dem. Rep.	Korea, Dem. Rep.	3
0.126983954664872	0.705363125332458	Korea, Rep.	Korea, Rep.	East Asia & Pacific (all income levels)	Korea, Rep.	Korea, Rep.	3
0.438141867685694	0.671815659535197	Kosovo	Kosovo	Europe & Central Asia (all income levels)	Kosovo	Kosovo	3
0.374286210565169	0.749206081312825	Kuwait	Kuwait	Middle East & North Africa (all income levels)	Kuwait	Kuwait	3
0.293625290401025	0.701348070377509	Kazakhstan	Kazakhstan	Europe & Central Asia (all income levels)	Kazakhstan	Kazakhstan	3
0.641780836789196	0.430592753983009	Lao PDR	Lao PDR	East Asia & Pacific (all income levels)	Lao PDR	Lao PDR	3
0.331621686171483	0.682233900570215	Lebanon	Lebanon	Middle East & North Africa (all income levels)	Lebanon	Lebanon	3
0.363755780880214	0.726156663606004	St. Lucia	St. Lucia	Latin America & Caribbean (all income levels)	St. Lucia	St. Lucia	3
0.257040189330612	0.70883321210895	Sri Lanka	Sri Lanka	South Asia	Sri Lanka	Sri Lanka	3
0.693564496167792	0.298646229118531	Liberia	Liberia	Sub-Saharan Africa (all income levels)	Liberia	Liberia	3
0.522580715200729	0.512174186271111	Lesotho	Lesotho	Sub-Saharan Africa (all income levels)	Lesotho	Lesotho	3
0.18560696528215	0.750699233316421	Lithuania	Lithuania	Europe & Central Asia (all income levels)	Lithuania	Lithuania	3
0.109614173741234	0.776501234368126	Luxembourg	Luxembourg	Europe & Central Asia (all income levels)	Luxembourg	Luxembourg	3
0.183435742666696	0.727977024536832	Latvia	Latvia	Europe & Central Asia (all income levels)	Latvia	Latvia	3
0.625713789434831	0.647904325629813	Libya	Libya	Middle East & North Africa (all income levels)	Libya	Libya	3
