size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
3.39427400463467	#00C094	0.14315956315001	0.820704462198686	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
4.66983145535444	#A58AFF	0.635918535727468	0.379885251135511	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.120036042295417	0.82580489310738	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.141748268449964	0.777231658942041	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.544184380224504	0.416835917796149	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.11769145362398	#53B400	0.193314805567015	0.806035165344828	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.109614173741234	0.880058869484416	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
4.27683991532123	#F8766D	0.156295459973511	0.900504677016477	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.137731506611373	0.795798580369296	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.161723516512148	0.726170724849101	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0779143235555941	0.802424846170952	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.121664459257008	0.820692301123574	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
8.02395219104534	#A58AFF	0.197005884013288	0.697006946596121	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.153038626050329	0.87774066454119	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#FB61D7	0.588368760449009	0.48337676040588	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.115042230279871	0.773003405139035	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.229031417591246	0.796556747395811	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.39427400463467	#FB61D7	0.424224330720629	0.404737928261285	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.527248843823957	0.493682131462515	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#00B6EB	0.144787980111601	0.863006761975799	Bermuda	Bermuda	North America	3	#00B6EB
2	#F8766D	0.174967974466422	0.841870433397535	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.60996894379985	#53B400	0.316748811255618	0.660137607125296	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
8.87779034283541	#53B400	0.151953014742602	0.766573616707158	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.159118049373602	0.799646420541455	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.21372429815229	0.670114249120308	Bhutan	Bhutan	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.251829255053521	0.455101500703272	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.109614173741234	0.72458712484936	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.25617170028443	0.8092730515934	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.90241278938748	#00B6EB	0.129904249082658	0.886523240973642	Canada	Canada	North America	3	#00B6EB
5.8605699061149	#FB61D7	0.580226675641053	0.376572498268282	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.456032742037041	0.369543396853541	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.446587923659813	0.515100444969938	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.118299064203053	0.909093436314332	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#FB61D7	0.434429077013266	0.480531068829672	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.9718012070186	#53B400	0.155426970927329	0.856730507117213	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#FB61D7	0.440399939205767	0.423210221322827	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
19.9639639278195	#F8766D	0.126766832403326	0.769277935785191	China	China	East Asia & Pacific (all income levels)	3	#F8766D
5.31903600462544	#53B400	0.181264520051241	0.771717751479538	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#53B400	0.153907115096511	0.861512089837815	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#53B400	0.112545324272098	0.857952315132372	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.214375664936926	0.777083445839113	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.113522374449052	0.864437968503045	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.115042230279871	0.833960794137968	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.40908153700972	#C49A00	0.104186117202597	0.873902325208963	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.360390385826259	0.523938126273991	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#C49A00	0.156295459973511	0.860069102269056	Denmark	Denmark	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#53B400	0.233373862822155	0.76813935512783	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	3	#53B400
5.01197609552267	#00C094	0.19906854549797	0.762725016467807	Algeria	Algeria	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#53B400	0.222409188614109	0.803388611373577	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	3	#53B400
2	#C49A00	0.130240788588054	0.8028740458829	Estonia	Estonia	Europe & Central Asia (all income levels)	3	#C49A00
6.33497404836523	#00C094	0.249983715830384	0.764637345529169	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.436708860759494	0.577955721753537	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.31903600462544	#C49A00	0.103100505894869	0.899440582944176	Spain	Spain	Europe & Central Asia (all income levels)	3	#C49A00
6.55367983064247	#FB61D7	0.408482966758582	0.542444242325687	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.156295459973511	0.872078163942162	Finland	Finland	Europe & Central Asia (all income levels)	3	#C49A00
2	#F8766D	0.242927242330156	0.706215920724688	Fiji	Fiji	East Asia & Pacific (all income levels)	3	#F8766D
2	#F8766D	0.32793060772521	0.699032905703062	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	3	#F8766D
5.9436024140372	#C49A00	0.173665240897149	0.895412226813324	France	France	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#FB61D7	0.30610982043989	0.598094462139021	Gabon	Gabon	Sub-Saharan Africa (all income levels)	3	#FB61D7
5.8605699061149	#C49A00	0.168237184358512	0.880362896362216	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.19592027270556	0.806476004317639	Grenada	Grenada	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.122098703780099	0.770123130505475	Georgia	Georgia	Europe & Central Asia (all income levels)	3	#C49A00
4.41495341569977	#FB61D7	0.405986060750809	0.622254718050604	Ghana	Ghana	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.192120633128515	0.722002896388058	Greenland	Greenland	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#FB61D7	0.484801441691817	0.533795437719467	Gambia, The	Gambia, The	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#FB61D7	0.522797837462275	0.463345189494823	Guinea	Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#FB61D7	0.516175608485138	0.41975191558785	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#C49A00	0.117213452895325	0.880134876203866	Greece	Greece	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#53B400	0.385685129296307	0.731139664133147	Guatemala	Guatemala	Latin America & Caribbean (all income levels)	3	#53B400
2	#F8766D	0.221432138437154	0.811677524163201	Guam	Guam	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#FB61D7	0.502931150530864	0.370824110076276	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#53B400	0.198851423236424	0.711253646089836	Guyana	Guyana	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#F8766D	0.0756345398093667	0.920494444231837	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#53B400	0.294059534924116	0.762310399813206	Honduras	Honduras	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.111785396356688	0.819177487204935	Croatia	Croatia	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#53B400	0.315880322209436	0.589934760772461	Haiti	Haiti	Latin America & Caribbean (all income levels)	3	#53B400
3.60996894379985	#C49A00	0.0889875588944134	0.783834362660665	Hungary	Hungary	Europe & Central Asia (all income levels)	3	#C49A00
9.63675323681471	#F8766D	0.183110059274377	0.700977917653789	Indonesia	Indonesia	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#C49A00	0.178007686128059	0.88803957502667	Ireland	Ireland	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#00C094	0.282226371669887	0.899060549346927	Israel	Israel	Middle East & North Africa (all income levels)	3	#00C094
19.0383097753269	#A58AFF	0.238259113706928	0.642418160619907	India	India	South Asia	3	#A58AFF
4.78854800926934	#00C094	0.463740582321905	0.694689121686492	Iraq	Iraq	Middle East & North Africa (all income levels)	3	#00C094
6.25957744383172	#00C094	0.134583233818963	0.761156237778358	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa (all income levels)	3	#00C094
2	#C49A00	0.192120633128515	0.903658955873654	Iceland	Iceland	Europe & Central Asia (all income levels)	3	#C49A00
5.77571185341255	#C49A00	0.106357339818052	0.901150734131803	Italy	Italy	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.111785396356688	0.871474670589728	Channel Islands	Channel Islands	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#53B400	0.206125018998198	0.762640649009217	Jamaica	Jamaica	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#00C094	0.365818442364896	0.769535978597725	Jordan	Jordan	Middle East & North Africa (all income levels)	3	#00C094
7.51869549803212	#F8766D	0.104186117202597	0.918385257767099	Japan	Japan	East Asia & Pacific (all income levels)	3	#F8766D
5.11769145362398	#FB61D7	0.465477560414269	0.507884367025351	Kenya	Kenya	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.285483205593069	0.707371602893926	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#F8766D	0.233482423952928	0.601982585872486	Cambodia	Cambodia	East Asia & Pacific (all income levels)	3	#F8766D
2	#FB61D7	0.48729834769959	0.572222914939018	Comoros	Comoros	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.41495341569977	#F8766D	0.172796751850967	0.695407385185295	Korea, Dem. Rep.	Korea, Dem. Rep.	East Asia & Pacific (all income levels)	3	#F8766D
5.41525987298185	#F8766D	0.0863820917558677	0.882909121463793	Korea, Rep.	Korea, Rep.	East Asia & Pacific (all income levels)	3	#F8766D
2.80498447189992	#C49A00	0.20181514210652	0.71647720788404	Kosovo	Kosovo	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#00C094	0.202433940551925	0.790026630094261	Kuwait	Kuwait	Middle East & North Africa (all income levels)	3	#00C094
3.9718012070186	#C49A00	0.234459474129882	0.691718019023189	Kazakhstan	Kazakhstan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#F8766D	0.251503571661202	0.672531642832416	Lao PDR	Lao PDR	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#00C094	0.148696180819419	0.755810305165839	Lebanon	Lebanon	Middle East & North Africa (all income levels)	3	#00C094
2	#53B400	0.168237184358512	0.787458363044044	St. Lucia	St. Lucia	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#A58AFF	0.204388040905834	0.791863332469771	Sri Lanka	Sri Lanka	South Asia	3	#A58AFF
2.80498447189992	#FB61D7	0.521929348416093	0.502438865610354	Liberia	Liberia	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.30057320277048	0.36559522781171	Lesotho	Lesotho	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#C49A00	0.121555898126235	0.769203069166533	Lithuania	Lithuania	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.130240788588054	0.883935212176369	Luxembourg	Luxembourg	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.0803026684325944	0.772547364822335	Latvia	Latvia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#00C094	0.231636884729791	0.79233875449993	Libya	Libya	Middle East & North Africa (all income levels)	3	#00C094
4.78854800926934	#00C094	0.200696962459561	0.747332135644785	Morocco	Morocco	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#C49A00	0.11341381331828	0.701196817005805	Moldova	Moldova	Europe & Central Asia (all income levels)	3	#C49A00
2	#C49A00	0.133063377988145	0.785451405616965	Montenegro	Montenegro	Europe & Central Asia (all income levels)	3	#C49A00
4.27683991532123	#FB61D7	0.458203964652496	0.663230700573315	Madagascar	Madagascar	Sub-Saharan Africa (all income levels)	3	#FB61D7
