x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.364081464272532	0.76401523053047	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.825466270056669	0.301353588465342	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.255520333499794	0.741448075458559	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.202433940551925	0.687314569731852	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.723310245999522	0.273869558712207	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.265399396400113	0.752117518701359	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.113956618972143	0.813423778542566	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.155101287535011	0.841029419046821	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.186584015459105	0.77289623566461	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.246401198514884	0.627190214378093	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.122207264910871	0.65504705709013	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.139902729226828	0.792792514615047	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.389810452265671	0.578774314122015	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.128069565972599	0.817148107795618	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.678583060121154	0.386551420464878	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.110699785048961	0.739264022375163	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.311863560370845	0.763170035810186	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.651551338558742	0.324907310755715	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.66175608485138	0.40779567858476	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.300356080508935	0.787628618095612	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.468083027552815	0.566419041841814	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.233699546214473	0.679898594115112	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.235653646568383	0.712531699077389	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.512918774561956	0.484466316729197	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.414888073474173	0.593264615151568	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.128069565972599	0.702241149331048	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
