size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2.80498447189992	#00C094	0.493160648761317	0.732825873204147	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#A58AFF	0.807770805740713	0.267741136922951	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.360064702433941	0.743790982585608	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.226751633845018	0.703183632652228	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.735577653776842	0.264713409253659	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.66983145535444	#53B400	0.286894500293115	0.730022365357232	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.112871007664416	0.784077584162906	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
3.9718012070186	#F8766D	0.156078337711966	0.80975265399313	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.205147968821243	0.767817466670958	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.268113424669431	0.648806525389685	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#C49A00	0.162266322166012	0.744002281265678	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.149347547604056	0.774425490859945	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
6.82990683139955	#A58AFF	0.531699850185639	0.522315002780136	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.120470286818508	0.792005085001545	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.39427400463467	#FB61D7	0.712779816314567	0.377489519338446	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.16932279566624	0.745245751195881	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.414562390081855	0.745385603559669	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.657305078489698	0.376843082189524	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.706917515252839	0.360900672784878	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.360933191480122	0.757830943802419	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#53B400	0.504125322969364	0.505796462442059	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
