x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.660236229020561	0.615020778526947	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.789098291247802	0.180431458223495	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.471991228260633	0.675671480412898	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.291779751177888	0.721130719282369	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.741874199361661	0.210626267625815	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.29025989534707	0.668890160903565	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.19233775539006	0.719357862551197	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.274735653646568	0.734924038694565	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.255954578022885	0.709648004141454	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.439531450159585	0.640082474131209	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.254543283322839	0.664244250177181	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.273432920077295	0.700336800975228	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.706917515252839	0.249791390057629	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.192989122174697	0.734802427943446	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.676086154113381	0.273252004116676	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.181264520051241	0.731891370588509	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.636461341381332	0.635529291602553	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.692044640336974	0.310583084408161	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.689981978852292	0.258325044483883	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.579792431117962	0.679474856654178	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.664252990859153	0.34622453532627	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.484801441691817	0.545929910479666	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.333684347656165	0.660981281711192	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.677823132205745	0.267540479183603	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.670983780967062	0.484704597794672	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.204062357513516	0.72912016559736	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.635918535727468	0.663942503500965	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.185715526412923	0.765478739913481	Canada	Canada	North America	Canada	Canada	3
0.630924723711922	0.316176038858891	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.599659118049374	0.293085577523567	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.635050046681286	0.465528102477428	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
0.173990924289467	0.767059679678042	Switzerland	Switzerland	Europe & Central Asia (all income levels)	Switzerland	Switzerland	3
0.813850229063986	0.323954566527409	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	Cote d'Ivoire	3
0.371355060034305	0.605260755682368	Chile	Chile	Latin America & Caribbean (all income levels)	Chile	Chile	3
0.631467529365786	0.353658752555678	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	Cameroon	3
0.522146470677639	0.622713798636083	China	China	East Asia & Pacific (all income levels)	China	China	3
0.536259417678094	0.580605315993565	Colombia	Colombia	Latin America & Caribbean (all income levels)	Colombia	Colombia	3
0.46710597737586	0.677003878204857	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	Costa Rica	3
0.372006426818942	0.720859375293933	Cuba	Cuba	Latin America & Caribbean (all income levels)	Cuba	Cuba	3
0.703769242460429	0.459707127868346	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	Cape Verde	3
0.229791345506655	0.761557933290651	Cyprus	Cyprus	Europe & Central Asia (all income levels)	Cyprus	Cyprus	3
0.16932279566624	0.713246922307414	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	Czech Republic	3
0.161723516512148	0.729130426504487	Germany	Germany	Europe & Central Asia (all income levels)	Germany	Germany	3
0.749256356254207	0.308552944931649	Djibouti	Djibouti	Middle East & North Africa (all income levels)	Djibouti	Djibouti	3
0.175076535597195	0.771483270750035	Denmark	Denmark	Europe & Central Asia (all income levels)	Denmark	Denmark	3
0.602807390841783	0.546982983577646	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	Dominican Republic	3
0.756421390885207	0.461829235475391	Algeria	Algeria	Middle East & North Africa (all income levels)	Algeria	Algeria	3
0.62408537247324	0.534414892482985	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	Ecuador	Ecuador	3
0.18994941051306	0.719955655399672	Estonia	Estonia	Europe & Central Asia (all income levels)	Estonia	Estonia	3
0.587934515925918	0.421523632218231	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	Egypt, Arab Rep.	Egypt, Arab Rep.	3
0.666424213474607	0.308088923909406	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	Eritrea	Eritrea	3
0.263662418307749	0.743680012775209	Spain	Spain	Europe & Central Asia (all income levels)	Spain	Spain	3
0.694215862952428	0.300927190769227	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	Ethiopia	Ethiopia	3
