size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2.80498447189992	#00C094	0.321742623271164	0.771798318602155	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
4.12978872191586	#A58AFF	0.828071737195215	0.310683793311431	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.235979329960701	0.747420303439346	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.176162146904922	0.696783486840939	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.71647089476084	0.282793507642837	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.90241278938748	#53B400	0.254434722192066	0.759158401157614	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.105271728510324	0.822917017801877	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
4.12978872191586	#F8766D	0.15108452569642	0.84026935185232	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.177356319343422	0.773804515962039	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.201891134898061	0.633762515408938	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.118733308726144	0.688178386098401	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.136537334172873	0.795552318598278	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
7.4	#A58AFF	0.357459235295395	0.59553911623111	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.12372712074169	0.82486659015577	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#FB61D7	0.665230041036107	0.390754212016868	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.0868163362789587	0.734692218200244	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.288197233862388	0.767313542121005	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#FB61D7	0.638958247389105	0.322332583134345	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#FB61D7	0.644169181666196	0.421317273974923	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.271261697461841	0.795677729685372	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.39427400463467	#53B400	0.449953318713768	0.579540081820474	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
8.23538290724796	#53B400	0.224906094621882	0.692423361379687	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
