x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.302527303124389	0.775619556422505	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.826443320233623	0.315294360913271	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.229031417591246	0.753197574184744	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.163677616866057	0.70315589019963	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.712888377445339	0.289815768452826	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.24824673773802	0.76262772786691	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.107442951125779	0.827093587035656	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.148261936296328	0.844145694544272	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.172688190720195	0.774206971541526	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.176922074820331	0.640278191433792	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.118081941941507	0.713825333442428	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.134257550426645	0.796849753299291	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.342912043771848	0.603944319301492	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.121555898126235	0.830266867572695	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.658390689797425	0.393553919527809	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.0879019475866861	0.732260003177841	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.278318170962069	0.769389285629185	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.629947673534967	0.324979897172789	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.635267168942832	0.427288741888516	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.257040189330612	0.799674543027651	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
