x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.448976268536813	0.747279310974766	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.814935840371713	0.282330246687788	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.320222767440346	0.745611723550032	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.231745445860564	0.685754151781543	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.732972186638296	0.267840325691832	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.280706515839069	0.738412367083724	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.110699785048961	0.800050396255332	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.152821503788783	0.822886615114097	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.199937034544152	0.770390294124343	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.257257311592157	0.641762602664651	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.145982152550101	0.699799433468715	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.144136613326964	0.784507782194994	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.466563171721997	0.546230137021494	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.124812732049417	0.806043526083968	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.701163775321884	0.381481392243963	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.159552293896693	0.745116539772816	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.371463621165078	0.754266988727406	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.65980198449747	0.357566638036202	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.692044640336974	0.378574135224999	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
