size	colour	x	y	clickSelects	key	showSelectedlegendcolour	PANEL	fill
2	#00C094	0.64829450463556	0.627282562542224	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	3	#00C094
3.60996894379985	#A58AFF	0.788881168986256	0.187216578068801	Afghanistan	Afghanistan	South Asia	3	#A58AFF
2.80498447189992	#C49A00	0.462220726491087	0.680017924664649	Albania	Albania	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.282443493931433	0.724004913378373	Armenia	Armenia	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.738400243176933	0.216966748162337	Angola	Angola	Sub-Saharan Africa (all income levels)	3	#FB61D7
4.41495341569977	#53B400	0.29503658510107	0.673476026321584	Argentina	Argentina	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#C49A00	0.181481642312786	0.72472393694437	Austria	Austria	Europe & Central Asia (all income levels)	3	#C49A00
3.8	#F8766D	0.251177888268884	0.740989374906679	Australia	Australia	East Asia & Pacific (all income levels)	3	#F8766D
2	#53B400	0.245424148337929	0.715141389789707	Aruba	Aruba	Latin America & Caribbean (all income levels)	3	#53B400
3.13841995766062	#C49A00	0.425309942028356	0.642679623734816	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	3	#C49A00
2.80498447189992	#C49A00	0.243687170245565	0.672760043024364	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.256605944807521	0.706125092694945	Barbados	Barbados	Latin America & Caribbean (all income levels)	3	#53B400
6.1046315303569	#A58AFF	0.705723342814339	0.234786903570997	Bangladesh	Bangladesh	South Asia	3	#A58AFF
3.60996894379985	#C49A00	0.180178908743513	0.74017230267259	Belgium	Belgium	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.680645721605836	0.281750315418385	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.173665240897149	0.732294206201594	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.614314870703693	0.647312993352491	Bahrain	Bahrain	Middle East & North Africa (all income levels)	3	#00C094
2.80498447189992	#FB61D7	0.69269600712161	0.313131209677723	Burundi	Burundi	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.693998740690883	0.269081515420452	Benin	Benin	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#F8766D	0.578381136417917	0.685605938678615	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	3	#F8766D
3.13841995766062	#53B400	0.658499250928198	0.352878163546927	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	3	#53B400
6.89652938314476	#53B400	0.472425472783724	0.551875536108645	Brazil	Brazil	Latin America & Caribbean (all income levels)	3	#53B400
2	#53B400	0.329884708079119	0.662792901869283	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	3	#53B400
2	#A58AFF	0.678365937859609	0.27548888187009	Bhutan	Bhutan	South Asia	3	#A58AFF
2	#FB61D7	0.667509824782335	0.494120690233741	Botswana	Botswana	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.39427400463467	#C49A00	0.200805523590334	0.731029074356347	Belarus	Belarus	Europe & Central Asia (all income levels)	3	#C49A00
2	#53B400	0.635484291204377	0.671042671198391	Belize	Belize	Latin America & Caribbean (all income levels)	3	#53B400
4.27683991532123	#00B6EB	0.168237184358512	0.763992808548233	Canada	Canada	North America	3	#00B6EB
4.27683991532123	#FB61D7	0.634072996504331	0.320881614860043	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.599550556918601	0.305418807855127	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	3	#FB61D7
2.80498447189992	#FB61D7	0.636895585904423	0.470571148312937	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.13841995766062	#C49A00	0.162049199904466	0.775063187236132	Switzerland	Switzerland	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#FB61D7	0.814935840371713	0.33680578265202	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	3	#FB61D7
3.60996894379985	#53B400	0.352682545541394	0.615176212268222	Chile	Chile	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#FB61D7	0.635375730073604	0.361989849074598	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	3	#FB61D7
16.4224824492873	#F8766D	0.486321297522635	0.632805970844658	China	China	East Asia & Pacific (all income levels)	3	#F8766D
4.27683991532123	#53B400	0.51270165230041	0.585985831663435	Colombia	Colombia	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#53B400	0.440508500336539	0.685124816144496	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	3	#53B400
3.39427400463467	#53B400	0.349100028225894	0.728189843351291	Cuba	Cuba	Latin America & Caribbean (all income levels)	3	#53B400
2	#FB61D7	0.700946653060338	0.472613068830962	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	3	#FB61D7
2	#C49A00	0.223711922183381	0.765351808691999	Cyprus	Cyprus	Europe & Central Asia (all income levels)	3	#C49A00
3.60996894379985	#C49A00	0.180178908743513	0.721030010379098	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	3	#C49A00
6.33497404836523	#C49A00	0.138925679049873	0.730654361229459	Germany	Germany	Europe & Central Asia (all income levels)	3	#C49A00
2	#00C094	0.739702976746206	0.315403050522085	Djibouti	Djibouti	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#C49A00	0.173556679766376	0.771863304347284	Denmark	Denmark	Europe & Central Asia (all income levels)	3	#C49A00
3.13841995766062	#53B400	0.580986603556463	0.555488515517703	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	3	#53B400
3.9718012070186	#00C094	0.755987146362116	0.471766734009887	Algeria	Algeria	Middle East & North Africa (all income levels)	3	#00C094
3.13841995766062	#53B400	0.612252209219011	0.541275258980545	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	3	#53B400
2.80498447189992	#C49A00	0.187778187897605	0.719406506851644	Estonia	Estonia	Europe & Central Asia (all income levels)	3	#C49A00
