x	y	label	showSelected	showSelected3	clickSelects	key	PANEL
0.16020366068133	0.812365765007823	United Arab Emirates	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	United Arab Emirates	3
0.680645721605836	0.36310600774972	Afghanistan	Afghanistan	South Asia	Afghanistan	Afghanistan	3
0.130783594241918	0.819143284181183	Albania	Albania	Europe & Central Asia (all income levels)	Albania	Albania	3
0.1412054627961	0.770130731177421	Armenia	Armenia	Europe & Central Asia (all income levels)	Armenia	Armenia	3
0.5935796947261	0.397852099512709	Angola	Angola	Sub-Saharan Africa (all income levels)	Angola	Angola	3
0.197982934190243	0.797976932948735	Argentina	Argentina	Latin America & Caribbean (all income levels)	Argentina	Argentina	3
0.103100505894869	0.873826318489513	Austria	Austria	Europe & Central Asia (all income levels)	Austria	Austria	3
0.162917688950648	0.894234122661849	Australia	Australia	East Asia & Pacific (all income levels)	Australia	Australia	3
0.142182512973055	0.788835604800478	Aruba	Aruba	Latin America & Caribbean (all income levels)	Aruba	Aruba	3
0.167151573050785	0.714362320915344	Azerbaijan	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	Azerbaijan	3
0.081279718609549	0.795696351331637	Bosnia and Herzegovina	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	Bosnia and Herzegovina	3
0.118081941941507	0.81378253025837	Barbados	Barbados	Latin America & Caribbean (all income levels)	Barbados	Barbados	3
0.216764009813926	0.681921892986872	Bangladesh	Bangladesh	South Asia	Bangladesh	Bangladesh	3
0.150867403434874	0.870710042992061	Belgium	Belgium	Europe & Central Asia (all income levels)	Belgium	Belgium	3
0.600419045964783	0.460826706845846	Burkina Faso	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	Burkina Faso	3
0.107442951125779	0.759778235954728	Bulgaria	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	Bulgaria	3
0.236522135614565	0.790440486681665	Bahrain	Bahrain	Middle East & North Africa (all income levels)	Bahrain	Bahrain	3
0.467431660768178	0.384005575396899	Burundi	Burundi	Sub-Saharan Africa (all income levels)	Burundi	Burundi	3
0.551566537117051	0.475687920666315	Benin	Benin	Sub-Saharan Africa (all income levels)	Benin	Benin	3
0.144006339970037	0.856351993654352	Bermuda	Bermuda	North America	Bermuda	Bermuda	3
0.183327181535923	0.835515891617914	Brunei Darussalam	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	Brunei Darussalam	3
0.338786720802484	0.645789818694712	Bolivia	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	Bolivia	3
0.164328983650694	0.751154513565927	Brazil	Brazil	Latin America & Caribbean (all income levels)	Brazil	Brazil	3
0.156946826758148	0.78629812047164	Bahamas, The	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	Bahamas, The	3
0.242927242330156	0.652199465345933	Bhutan	Bhutan	South Asia	Bhutan	Bhutan	3
0.269199035977159	0.438888127343786	Botswana	Botswana	Sub-Saharan Africa (all income levels)	Botswana	Botswana	3
0.102014894587142	0.721448047336074	Belarus	Belarus	Europe & Central Asia (all income levels)	Belarus	Belarus	3
0.275821264954296	0.797928288648287	Belize	Belize	Latin America & Caribbean (all income levels)	Belize	Belize	3
0.133378205267386	0.886625850044899	Canada	Canada	North America	Canada	Canada	3
0.621154221942376	0.365349346074289	Congo, Dem. Rep.	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	Congo, Dem. Rep.	3
0.485561369607226	0.336262714641551	Central African Republic	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	Central African Republic	3
0.459723820483314	0.496562026062475	Congo, Rep.	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	Congo, Rep.	3
0.111785396356688	0.901226740851253	Switzerland	Switzerland	Europe & Central Asia (all income levels)	Switzerland	Switzerland	3
0.462546409883405	0.449123952252123	Cote d'Ivoire	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	Cote d'Ivoire	3
0.159986538419784	0.851254222980837	Chile	Chile	Latin America & Caribbean (all income levels)	Chile	Chile	3
0.463089215537269	0.403771122789881	Cameroon	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	Cameroon	3
0.1316520832881	0.758986245938059	China	China	East Asia & Pacific (all income levels)	China	China	3
0.21969516034479	0.76118626043254	Colombia	Colombia	Latin America & Caribbean (all income levels)	Colombia	Colombia	3
0.165414594958421	0.855728358521265	Costa Rica	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	Costa Rica	3
0.118299064203053	0.847374079952912	Cuba	Cuba	Latin America & Caribbean (all income levels)	Cuba	Cuba	3
0.241950192153201	0.765191814547557	Cape Verde	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	Cape Verde	3
0.170408406973967	0.801847955170326	Curacao	Curacao	Latin America & Caribbean (all income levels)	Curacao	Curacao	3
0.116453524979916	0.85629688878275	Cyprus	Cyprus	Europe & Central Asia (all income levels)	Cyprus	Cyprus	3
0.109614173741234	0.823053829896887	Czech Republic	Czech Republic	Europe & Central Asia (all income levels)	Czech Republic	Czech Republic	3
0.102014894587142	0.866833700300109	Germany	Germany	Europe & Central Asia (all income levels)	Germany	Germany	3
0.388073474173307	0.505694613437996	Djibouti	Djibouti	Middle East & North Africa (all income levels)	Djibouti	Djibouti	3
0.153038626050329	0.845969855811073	Denmark	Denmark	Europe & Central Asia (all income levels)	Denmark	Denmark	3
0.244881342684065	0.757301557001449	Dominican Republic	Dominican Republic	Latin America & Caribbean (all income levels)	Dominican Republic	Dominican Republic	3
0.211987320059926	0.75179258997571	Algeria	Algeria	Middle East & North Africa (all income levels)	Algeria	Algeria	3
0.235436524306837	0.796262601391539	Ecuador	Ecuador	Latin America & Caribbean (all income levels)	Ecuador	Ecuador	3
0.130240788588054	0.76213444425768	Estonia	Estonia	Europe & Central Asia (all income levels)	Estonia	Estonia	3
0.265616518661658	0.752436366889451	Egypt, Arab Rep.	Egypt, Arab Rep.	Middle East & North Africa (all income levels)	Egypt, Arab Rep.	Egypt, Arab Rep.	3
0.466997416245088	0.5568433352919	Eritrea	Eritrea	Sub-Saharan Africa (all income levels)	Eritrea	Eritrea	3
0.104186117202597	0.887697544789145	Spain	Spain	Europe & Central Asia (all income levels)	Spain	Spain	3
0.463849143452678	0.511419059513376	Ethiopia	Ethiopia	Sub-Saharan Africa (all income levels)	Ethiopia	Ethiopia	3
0.151953014742602	0.862615327370633	Finland	Finland	Europe & Central Asia (all income levels)	Finland	Finland	3
0.254434722192066	0.700073817725931	Fiji	Fiji	East Asia & Pacific (all income levels)	Fiji	Fiji	3
0.350728445187485	0.690660385522043	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	East Asia & Pacific (all income levels)	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	3
0.168237184358512	0.886785464155745	France	France	Europe & Central Asia (all income levels)	France	France	3
0.320874134224982	0.576474730825053	Gabon	Gabon	Sub-Saharan Africa (all income levels)	Gabon	Gabon	3
0.159552293896693	0.865503582709734	United Kingdom	United Kingdom	Europe & Central Asia (all income levels)	United Kingdom	United Kingdom	3
0.203085307336561	0.798472116725952	Grenada	Grenada	Latin America & Caribbean (all income levels)	Grenada	Grenada	3
0.123835681872462	0.762550581046668	Georgia	Georgia	Europe & Central Asia (all income levels)	Georgia	Georgia	3
0.425744186551447	0.598305760819091	Ghana	Ghana	Sub-Saharan Africa (all income levels)	Ghana	Ghana	3
0.195377467051697	0.693956416910994	Greenland	Greenland	Europe & Central Asia (all income levels)	Greenland	Greenland	3
0.510530429684956	0.519149322915042	Gambia, The	Gambia, The	Sub-Saharan Africa (all income levels)	Gambia, The	Gambia, The	3
0.548526825455414	0.440751812104702	Guinea	Guinea	Sub-Saharan Africa (all income levels)	Guinea	Guinea	3
0.538756323685867	0.405912992143984	Equatorial Guinea	Equatorial Guinea	Sub-Saharan Africa (all income levels)	Equatorial Guinea	Equatorial Guinea	3
0.106357339818052	0.865351569270833	Greece	Greece	Europe & Central Asia (all income levels)	Greece	Greece	3
0.409134333543218	0.720226999388108	Guatemala	Guatemala	Latin America & Caribbean (all income levels)	Guatemala	Guatemala	3
0.230768395683609	0.803350227980255	Guam	Guam	East Asia & Pacific (all income levels)	Guam	Guam	3
0.528985821916321	0.354339392728354	Guinea-Bissau	Guinea-Bissau	Sub-Saharan Africa (all income levels)	Guinea-Bissau	Guinea-Bissau	3
0.207319191436698	0.692540791761236	Guyana	Guyana	Latin America & Caribbean (all income levels)	Guyana	Guyana	3
0.0648869878628656	0.910347547185257	Hong Kong SAR, China	Hong Kong SAR, China	East Asia & Pacific (all income levels)	Hong Kong SAR, China	Hong Kong SAR, China	3
0.315771761078663	0.748800965498156	Honduras	Honduras	Latin America & Caribbean (all income levels)	Honduras	Honduras	3
0.105271728510324	0.807179826539746	Croatia	Croatia	Europe & Central Asia (all income levels)	Croatia	Croatia	3
0.341934993594893	0.573180599604089	Haiti	Haiti	Latin America & Caribbean (all income levels)	Haiti	Haiti	3
0.0965868380485051	0.767378907899732	Hungary	Hungary	Europe & Central Asia (all income levels)	Hungary	Hungary	3
0.193206244436242	0.682590752118033	Indonesia	Indonesia	East Asia & Pacific (all income levels)	Indonesia	Indonesia	3
0.171494018281694	0.859157021635656	Ireland	Ireland	Europe & Central Asia (all income levels)	Ireland	Ireland	3
0.268113424669431	0.953785387350955	Israel	Israel	Middle East & North Africa (all income levels)	Israel	Israel	3
0.250960766007339	0.625858196619731	India	India	South Asia	India	India	3
0.483824391514862	0.684997884923015	Iraq	Iraq	Middle East & North Africa (all income levels)	Iraq	Iraq	3
0.144245174457737	0.748422832068893	Iran, Islamic Rep.	Iran, Islamic Rep.	Middle East & North Africa (all income levels)	Iran, Islamic Rep.	Iran, Islamic Rep.	3
0.180178908743513	0.8967423444037	Iceland	Iceland	Europe & Central Asia (all income levels)	Iceland	Iceland	3
0.102014894587142	0.894120112582673	Italy	Italy	Europe & Central Asia (all income levels)	Italy	Italy	3
0.107551512256552	0.863197158808023	Channel Islands	Channel Islands	Europe & Central Asia (all income levels)	Channel Islands	Channel Islands	3
0.215352715113881	0.750077118317723	Jamaica	Jamaica	Latin America & Caribbean (all income levels)	Jamaica	Jamaica	3
0.365818442364896	0.763260863839929	Jordan	Jordan	Middle East & North Africa (all income levels)	Jordan	Jordan	3
0.0987580606639599	0.913155995468936	Japan	Japan	East Asia & Pacific (all income levels)	Japan	Japan	3
0.477636407060816	0.474991319082555	Kenya	Kenya	Sub-Saharan Africa (all income levels)	Kenya	Kenya	3
0.257257311592157	0.684721600497813	Kyrgyz Republic	Kyrgyz Republic	Europe & Central Asia (all income levels)	Kyrgyz Republic	Kyrgyz Republic	3
0.261599756823067	0.579052498715202	Cambodia	Cambodia	East Asia & Pacific (all income levels)	Cambodia	Cambodia	3
